Time,EC,Temperature,LoadCell0,LoadCell1
2026-07-16 14:12:14.236,4129.014869110386,23.372774509609005,27.450000000000003,41.5
2026-07-16 14:12:14.336,2852.8311825268756,23.371990182347012,27.449999999999996,41.496732673267324
2026-07-16 14:12:14.436,1615.786925284348,23.371097205301165,27.450000000000003,41.49000000000001
2026-07-16 14:12:14.536,1053.249201284336,23.37040390491816,27.45,41.4870297029703
2026-07-16 14:12:14.636,907.5620504575786,23.369894783332605,27.450000000000003,41.4771568627451
2026-07-16 14:12:14.736,704.6213349250039,23.369400844345765,27.45,41.467326732673264
2026-07-16 14:12:14.836,476.7330931068488,23.368923938437973,27.45,41.46
2026-07-16 14:12:14.936,394.3418872369348,23.368467899933336,27.45,41.45524752475247
2026-07-16 14:12:15.036,366.0626041302239,23.36802993401351,27.450000000000003,41.43774509803922
2026-07-16 14:12:15.136,348.395755654822,23.36735704764933,27.45,41.427920792079206
2026-07-16 14:12:15.236,332.42777067358816,23.366874976380046,27.449999999999996,41.42
2026-07-16 14:12:15.336,322.9769114161289,23.36703320896086,27.45,41.41813725490196
2026-07-16 14:12:15.436,313.49693832618726,23.367531107486467,27.449999999999996,41.41
2026-07-16 14:12:15.536,286.0616378037305,23.368006437231628,27.45,41.40844660194175
2026-07-16 14:12:15.636,266.4430459162094,23.368100791803005,27.450000000000003,41.39872549019608
2026-07-16 14:12:15.736,236.33411957052692,23.36811140082674,27.450000000000003,41.38892156862746
2026-07-16 14:12:15.836,210.40031270160054,23.368121134683708,27.45,41.37910891089109
2026-07-16 14:12:15.936,197.33358229819646,23.368036196914474,27.45,41.36921568627451
2026-07-16 14:12:16.036,180.32835378126995,23.36770956761714,27.45,41.35940594059406
2026-07-16 14:12:16.136,180.11405829580488,23.368117449461472,27.45,41.35000000000001
2026-07-16 14:12:16.236,180.96580782562395,23.368512302512897,27.45,41.34970297029703
2026-07-16 14:12:16.336,184.00945256580724,23.368631780677717,27.45,41.339999999999996
2026-07-16 14:12:16.436,203.75260554389467,23.368619820128345,27.450000000000003,41.33990196078432
2026-07-16 14:12:16.536,1117.8998362175003,23.368816689063955,27.45,41.33009803921569
2026-07-16 14:12:16.636,3669.487071669992,23.369481059135165,27.45,41.33
2026-07-16 14:12:16.736,1866.8855811644169,23.369815156196683,27.45,41.32039215686275
2026-07-16 14:12:16.836,1444.5595807570169,23.369790276439097,27.45,41.31049504950495
2026-07-16 14:12:16.936,1232.860748381965,23.369733438815828,27.45,41.31
2026-07-16 14:12:17.036,1054.4401171325908,23.369308595556724,27.45,41.30078431372549
2026-07-16 14:12:17.136,926.6087138880599,23.368673711030695,27.45,41.29089108910891
2026-07-16 14:12:17.236,891.6153937402688,23.368278908094837,27.449999999999996,41.28116504854369
2026-07-16 14:12:17.336,861.2261112341687,23.367896644499062,27.449999999999996,41.28
2026-07-16 14:12:17.436,854.30031582328,23.367529175717344,27.450000000000003,41.271470588235296
2026-07-16 14:12:17.536,797.7677644554884,23.367470172861292,27.449999999999996,41.27
2026-07-16 14:12:17.636,761.9361256117354,23.36708012347635,27.45,41.27
2026-07-16 14:12:17.736,756.7626155516748,23.366518197233347,27.45,41.27
2026-07-16 14:12:17.836,756.9632002349563,23.366124523391633,27.450000000000003,41.262058823529415
2026-07-16 14:12:17.936,756.5915356601415,23.3654271386511,27.45,41.26
2026-07-16 14:12:18.036,759.9955610809183,23.36555211674245,27.449999999999996,41.25227722772277
2026-07-16 14:12:18.136,763.7273909863598,23.365349081534674,27.44245098039216,41.25
2026-07-16 14:12:18.236,767.7077740565865,23.365320308456397,27.439999999999998,41.242574257425744
2026-07-16 14:12:18.336,773.0593275471944,23.365282220334024,27.440000000000005,41.23274509803922
2026-07-16 14:12:18.436,779.7132414317646,23.36511109517063,27.44,41.23
2026-07-16 14:12:18.536,785.1876595196541,23.365256547826238,27.439999999999998,41.222970297029704
2026-07-16 14:12:18.636,793.9810266407536,23.365745275178924,27.446796116504856,41.22
2026-07-16 14:12:18.736,800.4871472206103,23.365903303528867,27.449999999999996,41.21336633663366
2026-07-16 14:12:18.836,808.5990339446694,23.36599872129225,27.450000000000003,41.21
2026-07-16 14:12:18.936,816.1534820558267,23.36608823731556,27.45,41.203663366336635
2026-07-16 14:12:19.036,822.3458352589354,23.366172314515914,27.449999999999996,41.19376237623762
2026-07-16 14:12:19.136,829.6850088940089,23.366280647864603,27.449999999999996,41.18392156862745
2026-07-16 14:12:19.236,837.40819848961,23.36668938769351,27.449999999999996,41.17405940594059
2026-07-16 14:12:19.336,839.3085760563612,23.36647599277736,27.450000000000003,41.16421568627452
2026-07-16 14:12:19.436,847.2195098513874,23.36668489958368,27.449999999999996,41.16
2026-07-16 14:12:19.536,856.707414665157,23.366914590836856,27.450000000000003,41.15450980392157
2026-07-16 14:12:19.636,863.907982993393,23.367077338484087,27.449999999999996,41.144653465346536
2026-07-16 14:12:19.736,869.6151029547258,23.367466945152362,27.450000000000003,41.14
2026-07-16 14:12:19.836,881.1777896797423,23.36784886771217,27.449999999999996,41.14
2026-07-16 14:12:19.936,891.1388077700499,23.36755461291099,27.45,41.14
2026-07-16 14:12:20.036,905.9129184036899,23.367494715979056,27.450000000000003,41.13519607843138
2026-07-16 14:12:20.136,930.8427873145613,23.367333899639263,27.449999999999996,41.129999999999995
2026-07-16 14:12:20.236,956.703567990846,23.367278804451285,27.450000000000003,41.12549019607843
2026-07-16 14:12:20.336,969.6839666230514,23.36772982253326,27.450000000000003,41.12
2026-07-16 14:12:20.436,969.1590671432248,23.368463859273252,27.449999999999996,41.12
2026-07-16 14:12:20.536,971.1371079767791,23.368841598220968,27.449999999999996,41.1159405940594
2026-07-16 14:12:20.636,971.754106304049,23.3685973999008,27.449999999999996,41.11
2026-07-16 14:12:20.736,974.4907556854541,23.368898757419657,27.449999999999996,41.106764705882355
2026-07-16 14:12:20.836,981.5034481115399,23.36949966081702,27.45,41.1
2026-07-16 14:12:20.936,990.7250635686137,23.370038193996333,27.450000000000003,41.10000000000001
2026-07-16 14:12:21.036,994.2323738319053,23.371179572953682,27.45,41.097227722772274
2026-07-16 14:12:21.136,991.5309592838705,23.371944443049593,27.450000000000003,41.09
2026-07-16 14:12:21.236,999.0273632568383,23.37307710866103,27.45,41.09
2026-07-16 14:12:21.336,991.0342547475935,23.373975305935925,27.45,41.08762376237624
2026-07-16 14:12:21.436,986.3874288270962,23.375152390224486,27.45,41.077745098039216
2026-07-16 14:12:21.536,992.7983030036556,23.37658091729435,27.45,41.06792079207921
2026-07-16 14:12:21.636,969.5279367672284,23.377312322005903,27.45,41.05803921568628
2026-07-16 14:12:21.736,722.9063957573918,23.379030035064655,27.45,41.04470588235294
2026-07-16 14:12:21.836,547.3935659216492,23.380765751332348,27.45,41.01841584158416
2026-07-16 14:12:21.936,466.99806017977215,23.382034526869322,27.45,41.00702970297029
2026-07-16 14:12:22.036,978.8727675472182,23.38338305937981,27.45,40.988627450980395
2026-07-16 14:12:22.136,5360.583193161654,23.384785729019086,27.45,40.97881188118811
2026-07-16 14:12:22.236,16429.74483021572,23.3858154606337,27.450000000000003,40.96892156862746
2026-07-16 14:12:22.336,22148.53529132278,23.387965746781585,27.45,40.95910891089109
2026-07-16 14:12:22.436,13934.63106170496,23.388727628143705,27.45,40.95
2026-07-16 14:12:22.536,6856.21851547331,23.389836355317115,27.45,40.94940594059406
2026-07-16 14:12:22.636,2345.550423780354,23.39028771109691,27.450000000000003,40.94
2026-07-16 14:12:22.736,462.8691754097255,23.3900656552519,27.45,40.94
2026-07-16 14:12:22.836,857.4754147376857,23.38966834674819,27.45,40.94
2026-07-16 14:12:22.936,2145.313346786331,23.388252564142824,27.45,40.94
2026-07-16 14:12:23.036,2486.799424731216,23.385630933231962,27.449999999999996,40.93009900990099
2026-07-16 14:12:23.136,2503.212876750706,23.378926300315356,27.450000000000003,40.93
2026-07-16 14:12:23.236,2452.940956388443,23.370952346125087,27.449999999999996,40.93
2026-07-16 14:12:23.336,2401.657568143898,23.36065939506781,27.450000000000003,40.920588235294126
2026-07-16 14:12:23.436,2518.9939282777914,23.346748965228592,27.45,40.92
2026-07-16 14:12:23.536,3343.677267271976,23.331872919685722,27.450000000000003,40.92
2026-07-16 14:12:23.636,3361.4665683186254,23.316252941425045,27.449999999999996,40.919999999999995
2026-07-16 14:12:23.736,3508.3491511160655,23.306306425248593,27.450000000000003,40.91117647058824
2026-07-16 14:12:23.836,3597.0572157878705,23.29802830003382,27.45,40.91
2026-07-16 14:12:23.936,2684.9416951732646,23.291028648341502,27.45,40.91
2026-07-16 14:12:24.036,1008.669894860058,23.28572319909177,27.45,40.91
2026-07-16 14:12:24.136,744.0693118072754,23.28183554571076,27.45,40.90168316831683
2026-07-16 14:12:24.236,2324.2338682505215,23.28051682547899,27.450000000000003,40.9
2026-07-16 14:12:24.336,6468.082894485617,23.278354887655006,27.45,40.9
2026-07-16 14:12:24.436,12174.45691428484,23.27900662195269,27.45,40.9
2026-07-16 14:12:24.536,17926.93704741207,23.279689416437044,27.450000000000003,40.89225490196078
2026-07-16 14:12:24.636,21130.20316080817,23.278985802307457,27.45,40.89
2026-07-16 14:12:24.736,18027.159737047332,23.278419885102085,27.450000000000003,40.89
2026-07-16 14:12:24.836,1894.6263809233465,23.277964869674094,27.45,40.89
2026-07-16 14:12:24.936,642.5392542817967,23.275981917211876,27.450000000000003,40.88284313725491
2026-07-16 14:12:25.036,1434.3308220878146,23.27143554490462,27.45,40.879999999999995
2026-07-16 14:12:25.136,1867.4378051810545,23.262461935434875,27.45,40.88
2026-07-16 14:12:25.236,2082.478089007068,23.250120382566987,27.45,40.87323529411765
2026-07-16 14:12:25.336,2790.5966408575005,23.23779089719301,27.450000000000003,40.87
2026-07-16 14:12:25.436,2838.8097488934395,23.228654884186394,27.450000000000003,40.8635294117647
2026-07-16 14:12:25.536,2839.9009456933118,23.219585843607824,27.45,40.86
2026-07-16 14:12:25.636,2849.781926705965,23.210634235103996,27.450000000000003,40.86
2026-07-16 14:12:25.736,2871.468642291362,23.205952001900652,27.45,40.853960396039604
2026-07-16 14:12:25.836,2889.8864590689136,23.20400998918564,27.449999999999996,40.85
2026-07-16 14:12:25.936,2897.6355752227864,23.20211910961592,27.45,40.85
2026-07-16 14:12:26.036,2924.544943737886,23.20298075827426,27.45,40.84490196078431
2026-07-16 14:12:26.136,2954.272607100147,23.20241862054509,27.45,40.84
2026-07-16 14:12:26.236,2990.666568854173,23.201969452244924,27.45,40.84
2026-07-16 14:12:26.336,3015.0667892194942,23.202193762004153,27.450000000000003,40.84
2026-07-16 14:12:26.436,3022.8126547919,23.202763756713246,27.45,40.835544554455446
2026-07-16 14:12:26.536,3025.2790997375837,23.20344146263134,27.450000000000003,40.825686274509806
2026-07-16 14:12:26.636,3046.211265276728,23.204712034740634,27.450000000000003,40.82
2026-07-16 14:12:26.736,3061.812175222565,23.20660776077152,27.45,40.81598039215687
2026-07-16 14:12:26.836,3058.143915219574,23.20836845254726,27.45,40.806138613861386
2026-07-16 14:12:26.936,3066.033887944301,23.210546260665005,27.450000000000003,40.79627450980392
2026-07-16 14:12:27.036,3459.745080246495,23.212050243116778,27.449999999999996,40.78643564356435
2026-07-16 14:12:27.136,4049.686265085312,23.212532701487582,27.45,40.78
2026-07-16 14:12:27.236,5569.869128526138,23.21308362439685,27.450000000000003,40.77666666666667
2026-07-16 14:12:27.336,22077.600206862935,23.214941245505774,27.45,40.76683168316832
2026-07-16 14:12:27.436,23666.523308108513,23.215991776141035,27.449999999999996,40.75693069306931
2026-07-16 14:12:27.536,24443.602679099917,23.216868219698192,27.450000000000003,40.75
2026-07-16 14:12:27.636,25236.594198654926,23.217655943073765,27.45,40.75
2026-07-16 14:12:27.736,25537.549984425554,23.218132900333835,27.45,40.74735294117647
2026-07-16 14:12:27.836,25550.11801333065,23.218074222412884,27.449999999999996,40.739999999999995
2026-07-16 14:12:27.936,26129.37377459977,23.21802380179713,27.450000000000003,40.74
2026-07-16 14:12:28.036,26561.39723810363,23.217980422160153,27.45,40.74
2026-07-16 14:12:28.136,27181.533741394407,23.2179419234825,27.45,40.73792079207921
2026-07-16 14:12:28.236,27913.056990895235,23.218204919064128,27.45,40.730000000000004
2026-07-16 14:12:28.336,28967.363142451642,23.21868705387702,27.449999999999996,40.72999999999999
2026-07-16 14:12:28.436,30375.793616781026,23.219045471289252,27.450000000000003,40.73
2026-07-16 14:12:28.536,31185.909337485675,23.218952595246066,27.45,40.73
2026-07-16 14:12:28.636,32970.4151623495,23.219351710728322,27.450000000000003,40.730000000000004
2026-07-16 14:12:28.736,33846.39228653505,23.22011536986117,27.45,40.72882352941177
2026-07-16 14:12:28.836,35011.66863357505,23.220956467270284,27.450000000000003,40.7190291262136
2026-07-16 14:12:28.936,36253.96325270999,23.221776270370775,27.45,40.71
2026-07-16 14:12:29.036,37146.94410466198,23.22280236292757,27.45,40.709411764705884
2026-07-16 14:12:29.136,38135.84088570038,23.224586332833915,27.449999999999996,40.699999999999996
2026-07-16 14:12:29.236,39946.111273422044,23.22589256032778,27.449999999999996,40.69970297029703
2026-07-16 14:12:29.336,40820.165142414044,23.22665156902463,27.45,40.68980392156863
2026-07-16 14:12:29.436,42278.88523770608,23.228040988095294,27.45,40.68
2026-07-16 14:12:29.536,43687.85868004156,23.23012046807272,27.45,40.670099009900994
2026-07-16 14:12:29.636,44699.443498685636,23.232179668956956,27.450000000000003,40.67
2026-07-16 14:12:29.736,46028.87393221555,23.233279861387153,27.449999999999996,40.66039603960395
2026-07-16 14:12:29.836,46594.22996635726,23.234925817853004,27.45,40.65058823529412
2026-07-16 14:12:29.936,47923.68883805666,23.23713475814646,27.450000000000003,40.65
2026-07-16 14:12:30.036,48820.12657048358,23.23882063742007,27.45,40.64089108910891
2026-07-16 14:12:30.136,49623.8322946698,23.240568626903112,27.449999999999996,40.6309900990099
2026-07-16 14:12:30.236,50566.60914238439,23.242847313466704,27.45,40.63
2026-07-16 14:12:30.336,51506.790648523995,23.245474051369413,27.449999999999996,40.621287128712865
2026-07-16 14:12:30.436,52406.51286643895,23.247240481256554,27.45,40.61138613861386
2026-07-16 14:12:30.536,52849.860669770824,23.248824664614958,27.45,40.61
2026-07-16 14:12:30.636,53174.62701591659,23.25089003758633,27.45,40.60168316831683
2026-07-16 14:12:30.736,53916.23177951009,23.25254400495684,27.450000000000003,40.59186274509804
2026-07-16 14:12:30.836,54841.922081452925,23.253959389394836,27.45,40.59000000000001
2026-07-16 14:12:30.936,55455.81410612671,23.25578167698194,27.45,40.582178217821784
2026-07-16 14:12:31.036,56160.79632882316,23.257450224130373,27.45,40.57227722772277
2026-07-16 14:12:31.136,57136.81620213113,23.25976868682991,27.450000000000003,40.56245098039216
2026-07-16 14:12:31.236,57449.70340116754,23.261272605938014,27.45,40.56
2026-07-16 14:12:31.336,57509.98693536352,23.262443275466516,27.45,40.55267326732673
2026-07-16 14:12:31.436,57796.93600345081,23.263481096355157,27.450000000000003,40.542843137254906
2026-07-16 14:12:31.536,58425.986003739425,23.264233445415368,27.449999999999996,40.5329702970297
2026-07-16 14:12:31.636,58820.291274234725,23.264285828653836,27.45,40.53
2026-07-16 14:12:31.736,59642.12612825322,23.265748470970667,27.450000000000003,40.523235294117654
2026-07-16 14:12:31.836,60057.56986331582,23.267727415667412,27.449999999999996,40.513366336633666
2026-07-16 14:12:31.936,60581.74257199972,23.268770718196436,27.45,40.5035294117647
2026-07-16 14:12:32.036,61240.98665864731,23.269839107077892,27.449999999999996,40.493663366336634
2026-07-16 14:12:32.136,61772.638035195654,23.271649449018962,27.449999999999996,40.48376237623762
2026-07-16 14:12:32.236,61872.28706966351,23.273277574027514,27.450000000000003,40.47392156862745
2026-07-16 14:12:32.336,62445.52228608807,23.273336549610047,27.45,40.47
2026-07-16 14:12:32.436,62924.623073358925,23.27462492763448,27.449999999999996,40.46415841584158
2026-07-16 14:12:32.536,63446.652895789666,23.27552829422835,27.45,40.454313725490195
2026-07-16 14:12:32.636,63912.0569069207,23.27578735440394,27.45,40.45
2026-07-16 14:12:32.736,64288.466853231235,23.27565709600052,27.449999999999996,40.44455445544554
2026-07-16 14:12:32.836,64653.39059723011,23.275608484612903,27.45,40.434705882352944
2026-07-16 14:12:32.936,64976.15586381332,23.276112553277756,27.449999999999996,40.42485148514851
2026-07-16 14:12:33.036,65705.44669766567,23.276569616094193,27.449999999999996,40.42
2026-07-16 14:12:33.136,65883.62061369303,23.27657585738647,27.45,40.415098039215685
2026-07-16 14:12:33.236,66088.23012019822,23.276135234427137,27.45,40.405247524752475
2026-07-16 14:12:33.336,66538.57266982767,23.275654089653667,27.450000000000003,40.400000000000006
2026-07-16 14:12:33.436,66982.9869126172,23.27563729927575,27.45,40.39554455445544
2026-07-16 14:12:33.536,67077.24346315124,23.276063462097724,27.45,40.385643564356435
2026-07-16 14:12:33.636,67477.13432240285,23.27597344238877,27.450000000000003,40.38000000000001
2026-07-16 14:12:33.736,67757.3535064028,23.275503230100995,27.45,40.37598039215686
2026-07-16 14:12:33.836,68251.56701894353,23.275781253591468,27.45,40.36613861386138
2026-07-16 14:12:33.936,68630.312394883,23.27628332140181,27.450000000000003,40.36
2026-07-16 14:12:34.036,68647.86324440289,23.276256487006723,27.449999999999996,40.35643564356435
2026-07-16 14:12:34.136,69115.07232557534,23.276626634849716,27.45,40.34653465346535
2026-07-16 14:12:34.236,69430.8362880826,23.277436721574258,27.450000000000003,40.33666666666667
2026-07-16 14:12:34.336,69756.17477326524,23.277832804320667,27.449999999999996,40.33
2026-07-16 14:12:34.436,69792.3777075785,23.277823043335538,27.449999999999996,40.3269306930693
2026-07-16 14:12:34.536,69830.41331218781,23.277831197081174,27.450000000000003,40.31705882352942
2026-07-16 14:12:34.636,70042.99177764052,23.277887976025433,27.45,40.31
2026-07-16 14:12:34.736,70101.83781099478,23.277319079085107,27.45,40.30792079207921
2026-07-16 14:12:34.836,70718.79336434467,23.27807575481071,27.45,40.29803921568627
2026-07-16 14:12:34.936,70488.99894032125,23.278002759556394,27.45,40.288217821782176
2026-07-16 14:12:35.036,70686.85841314093,23.278417314489374,27.45,40.28
2026-07-16 14:12:35.136,70832.57145355534,23.27845795398643,27.45,40.27843137254902
2026-07-16 14:12:35.236,70697.95200722833,23.277894180865466,27.45,40.268613861386136
2026-07-16 14:12:35.336,70795.84972267396,23.27769488281559,27.45,40.25871287128712
2026-07-16 14:12:35.436,71078.23488254142,23.277512606540792,27.45,40.25
2026-07-16 14:12:35.536,71606.24594733829,23.278552508495128,27.45,40.247029702970295
2026-07-16 14:12:35.636,71593.09430681312,23.27871001598109,27.450000000000003,40.220000000000006
2026-07-16 14:12:35.736,71709.57484182683,23.27871634420091,27.450000000000003,40.219313725490196
2026-07-16 14:12:35.836,71957.85140144292,23.27895212069823,27.45,40.209504950495045
2026-07-16 14:12:35.936,71878.63563317359,23.27917124578015,27.45,40.2
2026-07-16 14:12:36.036,72249.77673497795,23.279374201980843,27.45,40.199801980198025
2026-07-16 14:12:36.136,72054.02819610217,23.279151859035586,27.449999999999996,40.18999999999999
2026-07-16 14:12:36.236,72246.97176549696,23.278920018587357,27.45,40.19
2026-07-16 14:12:36.336,72461.23145820298,23.27893599807853,27.45,40.18019607843137
2026-07-16 14:12:36.436,72556.35687914923,23.27913315830759,27.449999999999996,40.170297029702965
2026-07-16 14:12:36.536,72548.93667970356,23.27939080849568,27.45,40.17
2026-07-16 14:12:36.636,72322.95385918385,23.27995932183338,27.45,40.16059405940593
2026-07-16 14:12:36.736,72487.07060841912,23.280112754794946,27.450000000000003,40.15078431372549
2026-07-16 14:12:36.836,72586.82796238118,23.280569716357288,27.45,40.14089108910891
2026-07-16 14:12:36.936,72595.3975535682,23.280847595665925,27.45,40.14000000000001
2026-07-16 14:12:37.036,72593.25479989752,23.280958484421443,27.449999999999996,40.13118811881188
2026-07-16 14:12:37.136,72690.97693580441,23.281061960481473,27.45,40.12128712871287
2026-07-16 14:12:37.236,72948.96593843322,23.281172132994236,27.450000000000003,40.11147058823529
2026-07-16 14:12:37.336,73080.42407808185,23.28162801466887,27.45,40.11
2026-07-16 14:12:37.436,73059.50418398409,23.281757592392704,27.45,40.10168316831683
2026-07-16 14:12:37.536,73148.24595506022,23.282060744402585,27.450000000000003,40.09186274509805
2026-07-16 14:12:37.636,73198.63897394473,23.282310715398708,27.45,40.09
2026-07-16 14:12:37.736,73201.66044542361,23.28235560277035,27.45,40.0821568627451
2026-07-16 14:12:37.836,73403.22900630783,23.282397470126252,27.45,40.07227722772277
2026-07-16 14:12:37.936,73400.33019635334,23.282436265740618,27.45,40.07
2026-07-16 14:12:38.036,73655.04047035743,23.28276639770333,27.45,40.06254901960784
2026-07-16 14:12:38.136,73612.35977719154,23.282655801155443,27.45,40.05267326732673
2026-07-16 14:12:38.236,73695.17710941874,23.282690883263786,27.450000000000003,40.042843137254906
2026-07-16 14:12:38.336,73838.03611707294,23.28284355026294,27.449999999999996,40.03999999999999
2026-07-16 14:12:38.436,73626.8352395547,23.282561122445202,27.45,40.03306930693069
2026-07-16 14:12:38.536,73941.35149110225,23.28259480796207,27.450000000000003,40.023235294117654
2026-07-16 14:12:38.636,74098.99921943799,23.283249578194457,27.449999999999996,40.01336633663366
2026-07-16 14:12:38.736,74118.94454071447,23.28342995710441,27.45,40.01
2026-07-16 14:12:38.836,74132.02720818997,23.28343138832277,27.45,40.00366336633663
2026-07-16 14:12:38.936,74312.8707769803,23.28378921362191,27.450000000000003,39.987647058823526
2026-07-16 14:12:39.036,74619.32094799727,23.284665389011867,27.449999999999996,39.97999999999999
2026-07-16 14:12:39.136,74347.83391656142,23.28499240918784,27.45,39.974059405940594
2026-07-16 14:12:39.236,74313.8410071365,23.284575492050323,27.450000000000003,39.964215686274514
2026-07-16 14:12:39.336,74284.94215521411,23.28475044810269,27.45,39.96
2026-07-16 14:12:39.436,74441.66512690697,23.284853153208726,27.45,39.95445544554455
2026-07-16 14:12:39.536,74656.80618578094,23.2850918295496,27.45,39.944607843137256
2026-07-16 14:12:39.636,74660.20301786189,23.28560116746897,27.45,39.94
2026-07-16 14:12:39.736,74269.41441973748,23.285530751328498,27.450000000000003,39.934901960784316
2026-07-16 14:12:39.836,74772.77408632645,23.286188282025165,27.449999999999996,39.92999999999999
2026-07-16 14:12:39.936,74588.39754407102,23.285875436211963,27.449999999999996,39.925148514851486
2026-07-16 14:12:40.036,74358.44756811729,23.285632518710614,27.450000000000003,39.915294117647065
2026-07-16 14:12:40.136,74415.3012223308,23.285715860737,27.449999999999996,39.90544554455445
2026-07-16 14:12:40.236,74725.48657383324,23.285912523392078,27.450000000000003,39.900000000000006
2026-07-16 14:12:40.336,74918.52077953496,23.285837939761986,27.45,39.895742574257426
2026-07-16 14:12:40.436,74822.6267971523,23.286117914908232,27.45,39.88584158415841
2026-07-16 14:12:40.536,75051.69691115496,23.28670342852387,27.45,39.88000000000001
2026-07-16 14:12:40.636,74949.94469431804,23.287070841836098,27.45,39.876138613861386
2026-07-16 14:12:40.736,74942.85990877038,23.287310957472002,27.450000000000003,39.86627450980392
2026-07-16 14:12:40.836,75076.94871366966,23.287539216564873,27.449999999999996,39.85643564356435
2026-07-16 14:12:40.936,74963.18231207196,23.287756113850833,27.45,39.85
2026-07-16 14:12:41.036,75302.8197148674,23.28796115230827,27.45,39.846732673267326
2026-07-16 14:12:41.136,75267.4649760981,23.28815462441168,27.45,39.83683168316831
2026-07-16 14:12:41.236,75108.18261267137,23.288074758068852,27.450000000000003,39.83
2026-07-16 14:12:41.336,75217.29170079326,23.288278797514117,27.449999999999996,39.827128712871286
2026-07-16 14:12:41.436,75391.13459548404,23.28868544840424,27.449999999999996,39.81722772277227
2026-07-16 14:12:41.536,75217.29150581667,23.28885190688616,27.45,39.807352941176475
2026-07-16 14:12:41.636,75135.81379619644,23.289009112237743,27.449999999999996,39.79752475247524
2026-07-16 14:12:41.736,75159.24276699417,23.288814223596066,27.45,39.78999999999999
2026-07-16 14:12:41.836,75369.5891876002,23.289152677942333,27.45,39.78774509803922
2026-07-16 14:12:41.936,75493.25518263638,23.289647261371833,27.45,39.77792079207921
2026-07-16 14:12:42.036,75489.57173930152,23.289992952842812,27.45,39.76803921568627
2026-07-16 14:12:42.136,75429.92824194464,23.290036471324232,27.45,39.76
2026-07-16 14:12:42.236,75319.0195260057,23.289786336656075,27.45,39.75831683168316
2026-07-16 14:12:42.336,75613.15274267945,23.2899067098253,27.45,39.74843137254903
2026-07-16 14:12:42.436,75577.16256203124,23.290302080955126,27.45,39.73861386138614
2026-07-16 14:12:42.536,75496.03981971715,23.29030438168298,27.450000000000003,39.728725490196084
